fragment,contribution
"[N&H0&R]-[C&H0]-[C&H2]-[O&H1]",-0.222709
"[C&H1&R2]-[C&H2&R]-[N&H1&R]",-0.222165
"[c&H1&R]:[c&H0&R]=[N&H0&+](-[C&H3])-[C&H3]",-0.221452
"[C&H3]-[C&H2]-[C&H2]-[S&H0]",0.221370
"[n&H0&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.220548
"[N&H2]-[C&H2]-[C&H0]",-0.220531
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.220521
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[n&H0&R]",-0.219434
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.219167
"[C&H0]#[C&H0]-[C&H0]-[O&H1]",-0.219074
"[N&H0&R]-[C&H2]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.218985
"[N&H2]-[C&H0&R3]-[C&H2&R2]",-0.218375
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H0&R]",-0.217173
"[C&H1&R]=[N&H0&R]-[N&H0&R]-[B&H0&R]-[O&H1]",-0.216433
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.216013
"[C&H0]-[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.215187
"[C&H1](-[C&H3])-[N&H1]-[N&H1]-[C&H0]",-0.215175
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.214925
"[c&H0&R2]:[c&H0&R]-[N&H1]-[S&H0]-[C&H3]",-0.214895
"[C&H0]-[O&H0]-[C&H2]-[C&H2]-[N&H0&R]",-0.214799
"[n&H0&R]:[c&H1&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.214706
"[Br&H0]-[c&H0&R](:[c&H1&R]):[s&H0&R]",0.213940
"[C&H0]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.213683
"[c&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[N&H2]",-0.213454
"[N&H0&R]-[C&H2]-[C&H2]-[N&H0&R]-[c&H0&R2]",-0.213352
"[C&H0&R]-[C&H2]-[N&H2]",-0.213301
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H2]-[N&H0&R]",-0.213248
"[n&H0&R]:[s&H0&R]:[c&H0&R]=[O&H0]",-0.213085
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.213013
"[C&H3]-[C&H2]-[C&H2]",0.212248
"[N&H0]-[C&H0]-[C&H2]-[O&H1]",-0.211694
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.211485
"[N&H0]-[C&H2]-[C&H0]#[N&H0]",-0.211397
"[C&H3]-[C&H0]=[O&H0]",-0.211346
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.211209
"[N&H0&R]-[C&H0]-[N&H1]-[S&H0]-[c&H0&R]",-0.210286
"[N&H1]-[C&H2]-[C&H2]-[c&H0&R]:[n&H1&R]",-0.210212
"[c&H0&R]-[O&H0]-[C&H2]-[C&H2]-[N&H0&R]",-0.209304
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[O&H0&R]",-0.209218
"[C&H0]-[N&H1]-[C&H2]-[C&H0&R]-[O&H1]",-0.209178
"[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.209152
"[C&H2]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.208849
"[n&H0&R]:[c&H0&R]-[S&H1]",-0.208419
"[N&H0&R2]-[C&H2]-[C&H2]-[C&H2]-[F&H0]",-0.207935
"[N&H0]=[c&H0&R][c&H1&R]:[c&H1&R]:[n&H0&R]",-0.207848
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[s&H0&R]",0.207772
"[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.207469
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.207437
"[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.207230
"[n&H1&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.207217
"[C&H3]-[C&H0](-[N&H2])-[C&H2]-[O&H0]",-0.207160
"[C&H1&R]-[C&H2&R]-[N&H1&R]",-0.206998
"[N&H1]-[C&H2]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.206834
"[N&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.206740
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.206497
"[O&H0]=[S&H0&R]=[N&H0&R]-[C&H0&R]=[O&H0]",-0.206205
"[C&H0]#[C&H0]-[C&H2]-[O&H1]",-0.205903
"[c&H0&R2]:[c&H0&R]-[N&H1]-[S&H0]-[c&H0&R]",-0.205716
"[N&H0&R]-[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.205022
"[N&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.204959
"[c&H0&R]-[C&H0]-[N&H1]-[S&H0]-[c&H0&R]",-0.204731
"[C&H0&R2]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.204430
"[C&H0&R3]-[C&H2]-[C&H0]=[O&H0]",-0.204328
"[c&H1&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.204309
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.204050
"[N&H1]-[C&H0]-[C&H0]-[O&H1]",-0.203925
"[C&H0](=[N&H1])-[N&H1]-[S&H0]-[N&H2]",-0.203405
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H1&R]:[n&H0&R]",-0.202875
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[N&H1]",-0.202855
"[C&H0]-[N&H1]-[C&H2]-[C&H2]-[N&H0&R]",-0.202616
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]:[c&H0&R2]",0.202417
"[c&H0&R]-[N&H1]-[C&H2]-[n&H0&R]:[n&H0&R]",-0.202224
"[C&H1&R]-[C&H2]-[O&H1]",-0.202184
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H1&R]",-0.202095
"[n&H0&R]:[c&H0&R]=[N&H1]",-0.202056
"[S&H0]-[C&H2]-[C&H0]=[O&H0]",-0.201764
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]:[c&H0&R2]",-0.201509
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H0&R]",0.201308
"[N&H0&R]-[C&H2]-[C&H2]-[C&H1]-[N&H0&R]",-0.200929
"[c&H0&R]-[S&H0]-[N&H1]-[C&H0]-[N&H0&R]",-0.200917
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.200746
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H1&R]:[n&H1&R]",-0.200333
"[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.200278
"[C&H0]-[S&H0]=[O&H0]",-0.199990
"[N&H0&R]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.199893
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.199872
"[N&H1]-[C&H0]=[C&H1]-[N&H0&+]=[O&H0]",-0.199665
"[C&H3]-[C&H2]-[N&H1]-[C&H2]",-0.199573
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.199531
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H1]",-0.199140
"[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.199109
"[c&H0&R2]-[C&H2&R]-[N&H1&R]",-0.199051
"[N&H2]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.198946
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.198633
"[C&H3]-[C&H1]-[C&H2]-[O&H1]",-0.198445
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H0]",-0.198142
"[N&H0&R]-[C&H2]-[c&H0&R]:[c&H1&R]:[n&H1&R]",-0.197906
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.197772
"[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.197246
"[c&H0&R]-[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.196973
"[o&H0&R]:[c&H0&R]-[C&H2]-[n&H0&R]:[n&H1&R]",-0.196868
"[c&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[C&H3]",-0.196818
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.196625
"[n&H0&R]-[C&H2]-[C&H1]-[C&H2]-[N&H2]",-0.196470
"[c&H0&R]-[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.195950
"[O&H0]-[C&H2]-[C&H2]-[n&H0&R]:[n&H0&R]",-0.195930
"[c&H0&R]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.195678
"[S&H0]-[N&H1]-[c&H0&R]:[n&H1&R]:[n&H0&R]",-0.195506
"[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.194728
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H0&R]=[O&H0]",-0.194642
"[C&H0](=[O&H0])-[N&H1]-[S&H0]-[C&H3]",-0.194455
"[n&H0&R]:[c&H1&R]:[n&H1&R]:[n&H0&R]",-0.194454
"[C&H0]-[N&H0&R]-[C&H2&R]-[C&H1&R]-[O&H1]",-0.194068
