fragment,contribution
"[O&H0&R]-[C&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.193027
"[C&H1&R]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.193015
"[C&H1]-[O&H1]",-0.192932
"[O&H1]-[C&H0]-[C&H2]-[C&H0]",-0.192917
"[N&H0&R]-[C&H2]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.192648
"[c&H0&R]-[c&H0&R](:[n&H0&R]):[n&H1&R]:[n&H0&R]",-0.192546
"[N&H0&R3&+](-[C&H2&R2]-[C&H2&R2])(-[C&H2&R2])-[C&H2&R2]",-0.192241
"[C&H3]-[c&H0&R](:[o&H0&R]:[n&H0&R]):[n&H0&R]",-0.192053
"[C&H3]-[c&H0&R](:[c&H1&R]:[n&H0&R]):[n&H1&R]",-0.191688
"[C&H1]-[N&H0]=[c&H0&R]",-0.191203
"[c&H1&R]:[c&H0&R]-[N&H2]",-0.191186
"[N&H0&R]-[N&H1]-[C&H0]=[O&H0]",-0.191049
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.190970
"[N&H2]-[c&H0&R](:[n&H0&R]:[c&H0&R2]):[n&H1&R]",-0.190946
"[C&H3]-[c&H0&R](:[n&H0&R]):[n&H0&R]-[C&H3]",-0.190904
